Activity Date,Activity Month,Activity Type,Campaign Duration (bin),Campaign ID,Campaign Name,Campaign Objective,Channel,Conversion Funnel Stage,Marketing metrics Discrete,Source,Target Audience,Visibility,AVG(0),Campaign Duration,Clicks,Conversion Rate,Conversions,Cost,Cost Per Conversion,Engagement Rate,Engagement Time,Impressions,Marketing metrics,MIN(1),Revenue,ROI
5/18/2023,May,Engagement,11,Campaign-4944ld,Inverse mission-critical productivity,Lead Generation,Twitter,Consideration,Impressions,Social Media,Segmented Audience,Public,0,13,104,0.14,8,172.27,21.53375,0.66,110,1032,1032,1,1178.96,265.17
1/19/2022,January,Click,21,Campaign-4951Aq,Universal object-oriented task-force,Lead Generation,Facebook,Consideration,Impressions,SEO,Subscribers,Public,0,26,110,0.2,10,516.13,51.613,0.63,191,1004,1004,1,1484.13,117.45
2/27/2022,February,Engagement,53,Campaign-5988Oq,Horizontal well-modulated orchestration,Sales Conversion,Google Ads,Decision,Impressions,Email,Subscribers,Restricted,0,56,88,0.19,6,625.99,104.3316667,0.81,240,1001,1001,1,1245.07,-22.24
6/2/2022,June,Conversion,74,Campaign-1880bv,Progressive asynchronous approach,Brand Awareness,Twitter,Decision,Impressions,Direct,New Visitors,Private,0,75,85,0.14,6,364,60.66666667,0.73,115,1004,1004,1,1054.93,290.33
7/1/2022,July,Click,21,Campaign-6975QL,Cloned tangible frame,Brand Awareness,Google Ads,Consideration,Impressions,PPC,Subscribers,Public,0,25,90,0.09,15,594.3,39.62,0.17,253,954,954,1,1242.86,197.5
2/26/2023,February,Conversion,53,Campaign-3166Qf,Enterprise-wide encompassing synergy,Sales Conversion,LinkedIn,Decision,Impressions,Social Media,Subscribers,Restricted,0,55,96,0.08,9,464.14,51.57111111,0.17,38,998,998,1,1821.27,-24.77
8/14/2023,August,Click,42,Campaign-9485UZ,Fully-configurable static array,Lead Generation,Instagram,Decision,Impressions,SEO,Returning Customers,Public,0,43,104,0.19,12,707.13,58.9275,0.62,99,1065,1065,1,1036.21,109.03
12/7/2023,December,Ad Display,11,Campaign-2002yx,Cross-platform object-oriented core,Brand Awareness,Instagram,Awareness,Impressions,PPC,Subscribers,Public,0,11,97,0.17,8,620.46,77.5575,0.84,192,1009,1009,1,724.55,157.97
5/10/2022,May,Engagement,11,Campaign-0558LZ,Automated exuding Internet solution,Sales Conversion,Facebook,Consideration,Impressions,Email,Subscribers,Restricted,0,13,102,0.01,16,958.7,59.91875,0.76,188,1002,1002,1,777.27,220.84
11/19/2023,November,Ad Display,63,Campaign-9681gN,Function-based attitude-oriented migration,Brand Awareness,Google Ads,Awareness,Impressions,SEO,Segmented Audience,Restricted,0,67,97,0.13,12,434.38,36.19833333,0.03,198,967,967,1,926.47,-21.76
5/3/2022,May,Conversion,11,Campaign-8335PJ,Robust 5thgeneration adapter,Lead Generation,LinkedIn,Consideration,Impressions,SEO,Subscribers,Restricted,0,13,95,0.13,4,776.26,194.065,0.31,225,988,988,1,1436.95,83.38
8/19/2023,August,Conversion,74,Campaign-6201cO,User-centric clear-thinking secured line,Lead Generation,Instagram,Consideration,Impressions,Direct,Segmented Audience,Public,0,78,99,0.05,7,249.81,35.68714286,0.13,124,1001,1001,1,951.14,-90.39
1/8/2023,January,Click,16,Campaign-5369SP,Focused attitude-oriented interface,Lead Generation,LinkedIn,Decision,Impressions,Social Media,Segmented Audience,Private,0,17,70,0.11,5,402.75,80.55,0.81,265,1029,1029,1,1635.86,245.97
2/15/2022,February,Conversion,58,Campaign-1635fg,De-engineered tertiary throughput,Brand Awareness,LinkedIn,Awareness,Impressions,PPC,Returning Customers,Private,0,60,103,0.04,11,459.04,41.73090909,0.28,77,1016,1016,1,547.43,103.06
10/7/2022,October,Ad Display,79,Campaign-2432ny,Reverse-engineered value-added portal,Brand Awareness,Google Ads,Consideration,Impressions,SEO,Segmented Audience,Restricted,0,83,86,0.08,13,570.8,43.90769231,0.54,264,1028,1028,1,654.62,259.94
8/24/2022,August,Ad Display,47,Campaign-6330Hr,Monitored asynchronous database,Sales Conversion,Google Ads,Awareness,Impressions,SEO,Subscribers,Private,0,48,104,0.03,9,546.08,60.67555556,0.98,51,1060,1060,1,1017.22,8.08
6/22/2023,June,Conversion,37,Campaign-6381ZW,Focused methodical time-frame,Sales Conversion,Google Ads,Awareness,Impressions,Social Media,Subscribers,Public,0,39,113,0.07,7,428.16,61.16571429,0.92,198,1033,1033,1,459.97,45.86
11/21/2023,November,Click,32,Campaign-9554Go,Re-contextualized background workforce,Brand Awareness,Google Ads,Consideration,Impressions,PPC,Returning Customers,Private,0,33,96,0.12,8,156.71,19.58875,0.5,220,930,930,1,693.84,71.22
11/18/2023,November,Click,11,Campaign-7939dK,Programmable directional migration,Sales Conversion,Twitter,Decision,Impressions,Direct,Returning Customers,Public,0,11,100,0.14,7,802.82,114.6885714,0.67,160,975,975,1,1251.94,234.23
3/21/2023,March,Click,37,Campaign-1461Yc,Persistent cohesive knowledgebase,Lead Generation,Twitter,Decision,Impressions,Direct,Segmented Audience,Public,0,40,82,0.05,12,580.61,48.38416667,1,182,1008,1008,1,1252.95,100.1
11/29/2022,November,Conversion,32,Campaign-1551Ns,Robust holistic encryption,Brand Awareness,Twitter,Awareness,Impressions,Email,Returning Customers,Private,0,34,98,0.06,11,626.5,56.95454545,0.11,227,1001,1001,1,968.9,19.67
11/16/2023,November,Ad Display,53,Campaign-1349eg,Devolved bifurcated function,Brand Awareness,LinkedIn,Awareness,Impressions,Referral,Segmented Audience,Public,0,55,104,0.04,10,453.93,45.393,0.08,260,991,991,1,783.48,-50.16
5/14/2023,May,Click,68,Campaign-6725oi,Pre-emptive motivating secured line,Lead Generation,Facebook,Decision,Impressions,Direct,New Visitors,Public,0,71,102,0.03,18,505.67,28.09277778,0.22,284,1008,1008,1,1282.99,193.1
11/16/2022,November,Conversion,21,Campaign-3209dD,Universal analyzing initiative,Sales Conversion,Facebook,Awareness,Impressions,Social Media,New Visitors,Public,0,26,92,0.16,10,527.5,52.75,0.03,118,1029,1029,1,1125.32,-2.3
3/27/2023,March,Click,26,Campaign-7883Bp,Extended intermediate knowledgebase,Brand Awareness,Facebook,Decision,Impressions,Direct,Segmented Audience,Private,0,31,107,0.02,7,615.1,87.87142857,0.25,139,1002,1002,1,833.13,-15.3
6/6/2023,June,Conversion,84,Campaign-3915lT,Reverse-engineered clear-thinking toolset,Sales Conversion,LinkedIn,Consideration,Impressions,Email,Returning Customers,Restricted,0,89,98,0.11,12,414.72,34.56,0.03,187,990,990,1,220.73,169.61
3/31/2023,March,Engagement,68,Campaign-4177mP,Versatile human-resource analyzer,Lead Generation,LinkedIn,Consideration,Impressions,Social Media,Returning Customers,Private,0,71,84,0.03,9,398.07,44.23,0.1,188,993,993,1,812.02,246.83
7/3/2023,July,Conversion,84,Campaign-7473ZC,Realigned zero tolerance ability,Brand Awareness,LinkedIn,Consideration,Impressions,Email,Returning Customers,Public,0,87,94,0.16,11,529.71,48.15545455,0.37,106,1057,1057,1,863.05,245.59
6/27/2022,June,Ad Display,5,Campaign-2939zw,Profit-focused dynamic monitoring,Brand Awareness,Google Ads,Decision,Impressions,Direct,Segmented Audience,Public,0,10,86,0.03,7,497.92,71.13142857,0.78,41,989,989,1,442.7,96.12
8/5/2023,August,Ad Display,53,Campaign-6462iU,Reduced high-level algorithm,Sales Conversion,LinkedIn,Decision,Impressions,Social Media,Segmented Audience,Restricted,0,57,105,0.13,15,447.02,29.80133333,0.83,183,1022,1022,1,637.29,-42.35
5/16/2022,May,Conversion,16,Campaign-9871Zp,Vision-oriented clear-thinking array,Sales Conversion,Instagram,Consideration,Impressions,SEO,Segmented Audience,Public,0,21,107,0.18,8,390.43,48.80375,0.81,66,962,962,1,307.99,106.48
3/11/2022,March,Click,42,Campaign-9594at,Progressive bi-directional definition,Lead Generation,Twitter,Decision,Impressions,SEO,Returning Customers,Private,0,43,114,0.04,7,306.12,43.73142857,0.37,38,982,982,1,1480.19,25.91
4/9/2022,April,Ad Display,11,Campaign-7363sL,Total tertiary concept,Brand Awareness,LinkedIn,Awareness,Impressions,Social Media,Segmented Audience,Private,0,15,85,0.08,13,532.32,40.94769231,0.13,132,994,994,1,610.89,64.59
11/20/2022,November,Click,63,Campaign-5050BU,Networked holistic database,Lead Generation,Instagram,Decision,Impressions,Referral,New Visitors,Restricted,0,64,105,0.04,15,648.05,43.20333333,0.96,104,1002,1002,1,1166.53,26.71
2/24/2022,February,Conversion,21,Campaign-0980Vd,Compatible incremental customer loyalty,Sales Conversion,Facebook,Awareness,Impressions,PPC,New Visitors,Private,0,22,105,0.12,12,692.98,57.74833333,0.9,54,1022,1022,1,718.94,214.67
1/9/2022,January,Click,68,Campaign-0694Cv,Universal well-modulated circuit,Brand Awareness,Twitter,Awareness,Impressions,Direct,Subscribers,Private,0,72,89,0.18,7,443.78,63.39714286,0.73,28,992,992,1,1172.15,53.79
3/26/2023,March,Engagement,58,Campaign-0861Ar,Universal discrete leverage,Brand Awareness,Instagram,Decision,Impressions,Referral,Subscribers,Private,0,63,101,0.17,11,374.56,34.05090909,0.52,216,1031,1031,1,341.5,222.59
4/8/2023,April,Ad Display,74,Campaign-0500wP,Seamless incremental framework,Brand Awareness,Facebook,Consideration,Impressions,Direct,Subscribers,Private,0,78,95,0.1,6,573.75,95.625,0.25,269,949,949,1,608.37,237.38
10/8/2023,October,Ad Display,16,Campaign-1908Og,Multi-channeled cohesive support,Brand Awareness,Twitter,Consideration,Impressions,Email,Returning Customers,Public,0,18,100,0.14,13,501.49,38.57615385,0.58,180,1005,1005,1,644.88,160.1
7/30/2023,July,Engagement,32,Campaign-9803LL,Up-sized even-keeled framework,Brand Awareness,Twitter,Decision,Impressions,Email,Segmented Audience,Restricted,0,34,106,0.1,6,461.43,76.905,0.99,216,1019,1019,1,861.83,294.39
1/16/2023,January,Ad Display,26,Campaign-6411lh,Total hybrid hub,Sales Conversion,Instagram,Decision,Impressions,SEO,Subscribers,Private,0,31,105,0.09,17,387.19,22.77588235,0.49,89,989,989,1,659.11,80.56
1/5/2023,January,Engagement,37,Campaign-2833EM,Front-line dynamic strategy,Sales Conversion,Facebook,Awareness,Impressions,Referral,Returning Customers,Public,0,37,92,0.05,7,577.09,82.44142857,0.38,266,958,958,1,568.53,135.98
7/11/2022,July,Click,16,Campaign-4630HH,Exclusive incremental protocol,Sales Conversion,Google Ads,Awareness,Impressions,Email,New Visitors,Private,0,18,98,0.02,10,612.22,61.222,0.12,85,1066,1066,1,983.83,80.12
2/12/2023,February,Ad Display,21,Campaign-7132zS,Self-enabling client-driven initiative,Sales Conversion,Facebook,Awareness,Impressions,Email,Segmented Audience,Private,0,24,108,0.14,15,756.01,50.40066667,0.3,139,984,984,1,1066.26,-20.1
4/26/2022,April,Engagement,84,Campaign-7133Wh,Horizontal web-enabled database,Sales Conversion,Twitter,Awareness,Impressions,Social Media,New Visitors,Restricted,0,85,102,0.11,7,441.93,63.13285714,0.2,12,970,970,1,803.19,50.49
7/29/2022,July,Conversion,37,Campaign-2676qM,Down-sized 6thgeneration functionalities,Brand Awareness,Google Ads,Decision,Impressions,Referral,New Visitors,Private,0,40,109,0.04,11,581.28,52.84363636,0.44,125,1022,1022,1,838.84,-99.59
10/6/2022,October,Conversion,68,Campaign-3808SQ,Synchronized global secured line,Lead Generation,Twitter,Decision,Impressions,Referral,Subscribers,Private,0,71,91,0.11,8,390.39,48.79875,0.09,259,1043,1043,1,1107.06,-42.13
4/1/2022,April,Engagement,79,Campaign-6279Zi,Robust systemic alliance,Brand Awareness,Twitter,Decision,Impressions,Referral,New Visitors,Restricted,0,81,120,0.19,11,551.42,50.12909091,0.85,244,970,970,1,1420.41,25.56
1/6/2022,January,Ad Display,58,Campaign-0469EQ,Implemented content-based matrix,Lead Generation,Twitter,Consideration,Impressions,Email,Subscribers,Private,0,61,98,0.11,10,429.05,42.905,0.88,6,1011,1011,1,867.3,214.3
4/29/2022,April,Ad Display,79,Campaign-7965XO,Devolved secondary analyzer,Lead Generation,LinkedIn,Decision,Impressions,Referral,Segmented Audience,Restricted,0,83,106,0.13,6,339.01,56.50166667,0.26,208,1021,1021,1,1012.18,51.45
9/17/2023,September,Conversion,68,Campaign-8314IG,Triple-buffered composite open architecture,Brand Awareness,LinkedIn,Consideration,Impressions,SEO,New Visitors,Public,0,69,100,0.07,12,850.74,70.895,0.55,45,997,997,1,1367.6,3.12
11/5/2023,November,Engagement,32,Campaign-3543GB,Expanded holistic knowledgebase,Sales Conversion,Twitter,Awareness,Impressions,Social Media,Returning Customers,Restricted,0,33,97,0.03,16,459.96,28.7475,0.14,286,994,994,1,212.31,137.26
5/18/2022,May,Click,58,Campaign-4465Vu,Optimized discrete moderator,Lead Generation,Twitter,Consideration,Impressions,Social Media,New Visitors,Public,0,62,110,0.06,7,696.74,99.53428571,0.71,121,1051,1051,1,1058.43,272.16
9/25/2022,September,Ad Display,84,Campaign-3144mg,De-engineered well-modulated contingency,Brand Awareness,LinkedIn,Decision,Impressions,SEO,Segmented Audience,Restricted,0,85,94,0.12,13,553.1,42.54615385,0.57,113,1053,1053,1,694.14,-58.69
8/20/2023,August,Ad Display,11,Campaign-3682un,Synergistic mission-critical moderator,Brand Awareness,Instagram,Decision,Impressions,Social Media,Segmented Audience,Public,0,14,87,0.06,11,276.98,25.18,0.68,199,1003,1003,1,573.06,-2.59
7/18/2023,July,Conversion,74,Campaign-6734Hx,Seamless client-server structure,Lead Generation,LinkedIn,Awareness,Impressions,Referral,New Visitors,Private,0,76,111,0.18,10,390.13,39.013,0.99,238,1011,1011,1,1162.03,-35.64
3/15/2023,March,Click,58,Campaign-6197CR,Ameliorated radical analyzer,Sales Conversion,Facebook,Awareness,Impressions,Email,Segmented Audience,Restricted,0,60,92,0.2,12,562.86,46.905,0.1,127,1049,1049,1,572.1,-97.49
11/5/2023,November,Engagement,84,Campaign-1218Zr,Open-architected clear-thinking approach,Sales Conversion,Twitter,Decision,Impressions,Social Media,Segmented Audience,Private,0,89,115,0.02,14,362.02,25.85857143,0.69,87,993,993,1,822.26,-5.84
2/7/2022,February,Conversion,58,Campaign-4066mb,Exclusive systematic open system,Lead Generation,Facebook,Awareness,Impressions,Social Media,Returning Customers,Public,0,60,121,0.11,17,562.26,33.07411765,0.39,183,1039,1039,1,1024.7,119.76
3/18/2022,March,Conversion,53,Campaign-9206Bv,Multi-tiered didactic matrices,Sales Conversion,Instagram,Awareness,Impressions,Direct,Segmented Audience,Restricted,0,54,83,0.03,7,556.56,79.50857143,0.92,79,1050,1050,1,1221.85,-39.54
11/5/2023,November,Engagement,26,Campaign-6604EQ,Adaptive zero-defect initiative,Lead Generation,Facebook,Awareness,Impressions,Referral,New Visitors,Private,0,30,89,0.14,9,416.15,46.23888889,0.16,73,1016,1016,1,633.48,-98.01
5/9/2022,May,Engagement,84,Campaign-9901cj,Progressive needs-based capability,Brand Awareness,Google Ads,Awareness,Impressions,Email,Segmented Audience,Private,0,85,100,0.17,9,884.78,98.30888889,0.43,171,1035,1035,1,1262.14,38.66
7/11/2023,July,Conversion,42,Campaign-9832Uv,Fundamental maximized application,Brand Awareness,Instagram,Decision,Impressions,Social Media,Subscribers,Restricted,0,44,89,0.18,5,393.62,78.724,0.39,88,925,925,1,903.54,-94.95
12/30/2022,December,Conversion,74,Campaign-6284WF,Visionary foreground matrices,Lead Generation,Instagram,Decision,Impressions,Email,Segmented Audience,Public,0,77,92,0.01,6,350.4,58.4,0.7,197,960,960,1,694.59,51.1
4/23/2023,April,Ad Display,42,Campaign-3142Nm,Business-focused mobile challenge,Sales Conversion,Google Ads,Decision,Impressions,Social Media,Returning Customers,Restricted,0,44,95,0.13,11,447.99,40.72636364,0.68,283,1075,1075,1,833.81,-79.05
8/30/2023,August,Conversion,58,Campaign-3200Cr,Total client-driven solution,Sales Conversion,Google Ads,Consideration,Impressions,Direct,Subscribers,Restricted,0,58,104,0.05,7,381.51,54.50142857,0.14,177,904,904,1,824.51,-6.77
2/11/2023,February,Engagement,37,Campaign-4806DZ,Seamless heuristic knowledgebase,Lead Generation,Instagram,Decision,Impressions,Email,Returning Customers,Public,0,42,94,0.18,17,550.83,32.40176471,0.84,179,1040,1040,1,253.71,37.74
4/20/2023,April,Click,58,Campaign-9202Pa,Inverse stable approach,Lead Generation,Facebook,Consideration,Impressions,Social Media,Segmented Audience,Restricted,0,63,108,0.04,10,616.53,61.653,0.49,161,1002,1002,1,1356.2,278.72
10/6/2023,October,Click,63,Campaign-8651ub,Configurable dedicated parallelism,Sales Conversion,Instagram,Awareness,Impressions,SEO,Segmented Audience,Restricted,0,66,81,0.16,4,444.09,111.0225,0.3,203,1002,1002,1,1359.27,169.78
1/15/2023,January,Click,11,Campaign-7834yd,Synchronized user-facing superstructure,Lead Generation,Twitter,Awareness,Impressions,Referral,Returning Customers,Private,0,15,96,0.07,10,532.83,53.283,0.47,81,995,995,1,1155.83,-60.66
4/27/2023,April,Click,58,Campaign-6772nO,Adaptive attitude-oriented installation,Sales Conversion,Instagram,Decision,Impressions,Referral,New Visitors,Private,0,58,105,0.12,11,548,49.81818182,0.77,226,976,976,1,1074.79,256.88
3/25/2023,March,Engagement,63,Campaign-1881Hn,Visionary encompassing database,Sales Conversion,Twitter,Decision,Impressions,Referral,Returning Customers,Private,0,64,93,0.1,11,429.82,39.07454545,0.27,200,1032,1032,1,1087.25,183.54
10/24/2022,October,Conversion,11,Campaign-8654oV,Customizable global encoding,Sales Conversion,Twitter,Awareness,Impressions,Direct,Subscribers,Public,0,11,106,0.01,10,768.82,76.882,0.68,66,951,951,1,1216.87,299.4
8/9/2023,August,Engagement,58,Campaign-9054fT,Managed mission-critical open architecture,Sales Conversion,Instagram,Consideration,Impressions,Referral,New Visitors,Public,0,58,114,0.16,8,355.37,44.42125,0.92,235,979,979,1,930.6,257.73
11/1/2023,November,Conversion,84,Campaign-9921DX,Object-based neutral core,Lead Generation,Google Ads,Consideration,Impressions,Referral,Segmented Audience,Public,0,87,107,0.13,8,416.93,52.11625,0.62,173,948,948,1,313.08,298.23
11/14/2023,November,Engagement,11,Campaign-0754Bl,Focused hybrid archive,Lead Generation,Google Ads,Consideration,Impressions,Referral,Segmented Audience,Public,0,13,100,0.02,8,521.99,65.24875,0.55,96,989,989,1,1394.42,176.88
10/29/2022,October,Engagement,68,Campaign-0822BV,Pre-emptive mobile adapter,Lead Generation,Facebook,Awareness,Impressions,SEO,Segmented Audience,Restricted,0,72,88,0.01,11,255.48,23.22545455,0.6,25,976,976,1,938.07,88.35
7/13/2023,July,Ad Display,42,Campaign-3498Ld,Organic dedicated ability,Lead Generation,Twitter,Awareness,Impressions,Referral,Segmented Audience,Public,0,47,87,0.13,14,571.03,40.78785714,0.93,20,1021,1021,1,1747.68,162.22
2/22/2023,February,Conversion,58,Campaign-0309XQ,Exclusive discrete function,Lead Generation,Facebook,Decision,Impressions,Direct,Segmented Audience,Private,0,59,82,0.2,11,725.2,65.92727273,0.2,230,993,993,1,1393.47,29.53
11/5/2023,November,Engagement,42,Campaign-5479sr,Robust multi-state concept,Sales Conversion,Instagram,Decision,Impressions,Email,Segmented Audience,Private,0,43,102,0.02,8,315.02,39.3775,0.76,134,1031,1031,1,987.4,88.05
10/21/2022,October,Engagement,53,Campaign-8552eP,Cross-group mobile system engine,Lead Generation,Google Ads,Awareness,Impressions,Referral,Returning Customers,Public,0,53,88,0.08,15,371.67,24.778,0.53,121,1025,1025,1,1165.36,65.18
9/29/2023,September,Click,32,Campaign-7811jk,Right-sized hybrid infrastructure,Lead Generation,Twitter,Awareness,Impressions,SEO,Segmented Audience,Restricted,0,33,82,0.09,6,502.65,83.775,0.94,64,1004,1004,1,752.53,156.19
1/10/2023,January,Engagement,79,Campaign-5638qU,Enhanced 4thgeneration approach,Brand Awareness,Instagram,Awareness,Impressions,Direct,Subscribers,Private,0,84,107,0.17,9,523.34,58.14888889,0.61,6,985,985,1,1237.22,140.87
9/15/2023,September,Ad Display,68,Campaign-5548Va,Compatible bandwidth-monitored methodology,Lead Generation,Facebook,Consideration,Impressions,SEO,Subscribers,Private,0,71,94,0.09,11,351.6,31.96363636,0.67,244,945,945,1,418.64,103.45
